Date,Close,High,Low,Open,Volume,Symbol
2019-12-27,2.420000076,2.549999952,2.410000086,2.539999962,37553300,NIO
2019-12-30,3.720000029,4.869999886,2.880000114,2.920000076,432720700,NIO
2019-12-31,4.019999981,4.420000076,3.819999933,4.150000095,215008600,NIO
2020-01-02,3.720000029,4.099999905,3.609999895,4.099999905,103740100,NIO
2020-01-03,3.829999924,3.900000095,3.480000019,3.5,82892400,NIO
2020-01-06,3.680000067,4.239999771,3.660000086,4.190000057,106619700,NIO
2020-01-07,3.24000001,3.730000019,3.210000038,3.700000048,106336400,NIO
2020-01-08,3.390000105,3.49000001,3.130000114,3.140000105,65118100,NIO
2020-01-09,3.460000038,3.579999924,3.329999924,3.440000057,54644200,NIO
2020-01-10,3.50999999,3.579999924,3.400000095,3.49000001,35626700,NIO
2020-01-13,3.700000048,3.730000019,3.519999981,3.710000038,59752700,NIO
2020-01-14,3.75999999,3.819999933,3.609999895,3.700000048,55194000,NIO
2020-01-15,4.289999962,4.480000019,4,4.190000057,236357900,NIO
2020-01-16,4.369999886,4.400000095,3.910000086,3.99000001,97941700,NIO
2020-01-17,4.670000076,4.710000038,4.460000038,4.510000229,109601300,NIO
2020-01-21,5.170000076,5.289999962,4.519999981,4.599999905,181423600,NIO
2020-01-22,4.789999962,5.650000095,4.690000057,5.420000076,207132700,NIO
2020-01-23,4.920000076,4.949999809,4.309999943,4.570000172,102535300,NIO
2020-01-24,4.659999847,5.059999943,4.510000229,5,65538000,NIO
2020-01-27,4.010000229,4.349999905,3.839999914,3.99000001,102028700,NIO
2020-01-28,4.210000038,4.269999981,4.03000021,4.25,48979100,NIO
2020-01-29,4.269999981,4.329999924,4.019999981,4.230000019,53844300,NIO
2020-01-30,4.079999924,4.380000114,4.010000229,4.239999771,75009800,NIO
2020-01-31,3.779999971,4.039999962,3.670000076,4.019999981,77923200,NIO
2020-02-03,4.059999943,4.110000134,3.519999981,3.539999962,73783600,NIO
2020-02-04,4.510000229,4.699999809,4.159999847,4.289999962,123640400,NIO
2020-02-05,4.389999866,4.480000019,4.130000114,4.369999886,73632500,NIO
2020-02-06,4.079999924,4.329999924,4.050000191,4.199999809,75641200,NIO
2020-02-07,3.809999943,4.019999981,3.74000001,4.019999981,80780700,NIO
2020-02-10,3.869999886,3.910000086,3.619999886,3.670000076,67157700,NIO
2020-02-11,3.960000038,4.050000191,3.799999952,3.829999924,54097100,NIO
2020-02-12,4.070000172,4.199999809,3.980000019,4,50975300,NIO
2020-02-13,4.03000021,4.050000191,3.859999895,3.950000048,42411200,NIO
2020-02-14,3.769999981,4.039999962,3.75,4.019999981,69655600,NIO
2020-02-18,3.799999952,3.980000019,3.75999999,3.900000095,47700900,NIO
2020-02-19,4.079999924,4.099999905,3.859999895,3.930000067,73256300,NIO
2020-02-20,4.260000229,4.400000095,4.010000229,4.099999905,86873500,NIO
2020-02-21,4.079999924,4.199999809,4.019999981,4.199999809,40425900,NIO
